capital-gain,education-num,relationship,workclass,native-country,education,hours-per-week,fnlwgt,marital-status,race,capital-loss,sex,occupation,age,income
0,10,Husband,Self-emp-not-inc,United-States,Some-college,40,104485,Married-civ-spouse,White,0,Male,Prof-specialty,38,<=50K
0,9,Wife,Private,United-States,Some-college,40,111028,Married-civ-spouse,White,0,Female,Exec-managerial,21,<=50K
0,9,Husband,Private,United-States,Bachelors,40,98892,Married-civ-spouse,White,0,Male,Craft-repair,38,>50K
0,7,Not-in-family,Self-emp-not-inc,United-States,HS-grad,40,232911,Never-married,White,0,Female,Machine-op-inspct,41,<=50K
0,7,Husband,Private,United-States,HS-grad,40,91811,Married-civ-spouse,White,0,Male,Sales,25,<=50K
0,9,Husband,Private,South,HS-grad,40,71649,Married-civ-spouse,White,0,Male,Sales,51,<=50K
0,9,Unmarried,Private,United-States,Some-college,40,76936,Married-civ-spouse,White,0,Male,Sales,29,<=50K
0,7,Not-in-family,Private,United-States,9th,50,323327,Never-married,White,0,Female,Craft-repair,90,>50K
0,9,Husband,Private,United-States,HS-grad,50,170167,Married-civ-spouse,White,0,Female,Other-service,30,<=50K
0,9,Husband,Private,United-States,Some-college,40,78890,Married-civ-spouse,Black,1848,Male,Craft-repair,57,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,43475,Never-married,White,0,Male,Adm-clerical,22,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,50,112928,Married-civ-spouse,White,0,Male,Craft-repair,33,>50K
0,9,Wife,Private,United-States,HS-grad,40,193882,Married-civ-spouse,White,0,Male,Craft-repair,21,<=50K
0,13,Other-relative,Private,United-States,11th,40,122853,Married-civ-spouse,White,0,Male,Exec-managerial,36,<=50K
0,9,Husband,Private,United-States,Some-college,40,128934,Married-civ-spouse,White,0,Male,Farming-fishing,49,<=50K
0,10,Husband,Private,United-States,Some-college,40,226616,Married-civ-spouse,White,0,Male,Prof-specialty,45,>50K
0,9,Unmarried,Local-gov,United-States,HS-grad,40,176460,Married-civ-spouse,White,0,Male,Prof-specialty,40,>50K
0,11,Husband,Private,United-States,Some-college,40,63928,Married-civ-spouse,White,0,Female,Craft-repair,31,<=50K
0,9,Husband,Private,United-States,HS-grad,30,218558,Married-civ-spouse,White,0,Male,Adm-clerical,49,<=50K
0,10,Husband,Private,United-States,Some-college,40,61674,Married-civ-spouse,White,0,Female,Adm-clerical,25,<=50K
0,15,Own-child,Private,United-States,Bachelors,40,192936,Widowed,White,0,Male,Adm-clerical,25,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,142724,Married-civ-spouse,White,0,Male,Craft-repair,46,<=50K
0,7,Husband,Private,United-States,Assoc-voc,38,261334,Married-civ-spouse,White,0,Female,Handlers-cleaners,25,<=50K
0,9,Husband,Private,United-States,HS-grad,40,208722,Married-civ-spouse,White,0,Male,Craft-repair,39,>50K
0,10,Not-in-family,Federal-gov,United-States,Bachelors,40,102213,Married-civ-spouse,White,1977,Female,Exec-managerial,34,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,189461,Divorced,White,0,Male,Craft-repair,34,<=50K
0,9,Husband,Private,United-States,Masters,50,187964,Never-married,Black,0,Male,Machine-op-inspct,29,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,373432,Married-civ-spouse,White,0,Female,Farming-fishing,42,<=50K
0,9,Husband,Private,United-States,10th,40,137956,Married-civ-spouse,White,0,Male,Sales,49,>50K
0,9,Husband,Private,United-States,HS-grad,40,71654,Married-civ-spouse,White,0,Male,Transport-moving,67,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,106715,Married-civ-spouse,White,0,Male,Exec-managerial,38,<=50K
0,9,Other-relative,Private,United-States,HS-grad,40,271112,Never-married,White,0,Male,Machine-op-inspct,33,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,292678,Never-married,White,0,Male,Other-service,21,<=50K
0,9,Husband,Private,United-States,HS-grad,40,222052,Married-civ-spouse,White,0,Male,Transport-moving,31,>50K
0,10,Not-in-family,Local-gov,United-States,Masters,40,297531,Married-civ-spouse,White,1887,Male,Sales,33,>50K
0,10,Husband,Private,United-States,HS-grad,40,377798,Married-civ-spouse,White,0,Male,Craft-repair,34,<=50K
0,13,Own-child,Private,United-States,HS-grad,40,146788,Divorced,White,0,Male,Machine-op-inspct,47,<=50K
0,12,Not-in-family,Private,United-States,HS-grad,40,153450,Never-married,White,0,Female,Transport-moving,66,<=50K
0,5,Unmarried,Private,United-States,HS-grad,60,161034,Married-civ-spouse,White,0,Male,Machine-op-inspct,44,<=50K
0,10,Unmarried,Private,United-States,Some-college,40,137872,Divorced,White,0,Female,Exec-managerial,55,<=50K
0,9,Husband,Private,United-States,HS-grad,40,134613,Never-married,White,0,Male,Handlers-cleaners,29,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,137867,Never-married,White,0,Male,Sales,44,>50K
0,9,Own-child,Private,United-States,Bachelors,40,214129,Never-married,White,0,Male,Transport-moving,24,>50K
0,4,Husband,Self-emp-not-inc,United-States,Bachelors,40,137728,Married-civ-spouse,White,0,Female,Handlers-cleaners,30,<=50K
0,13,Husband,Private,United-States,Masters,40,230822,Married-civ-spouse,White,0,Female,Craft-repair,35,>50K
0,13,Own-child,Private,United-States,Bachelors,40,215318,Divorced,White,1741,Male,Sales,19,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,199709,Divorced,White,0,Male,Tech-support,50,>50K
0,9,Husband,Private,United-States,HS-grad,40,369913,Married-civ-spouse,White,0,Female,Other-service,42,<=50K
0,10,Own-child,Private,United-States,Bachelors,40,119904,Never-married,White,0,Female,Exec-managerial,22,<=50K
0,6,Husband,Private,United-States,Some-college,60,201729,Never-married,White,0,Female,Prof-specialty,39,<=50K
0,10,Own-child,State-gov,United-States,Bachelors,45,111225,Married-civ-spouse,White,0,Male,Exec-managerial,34,<=50K
0,9,Husband,Private,United-States,HS-grad,40,315974,Married-civ-spouse,White,0,Male,Prof-specialty,44,<=50K
0,11,Not-in-family,Private,United-States,HS-grad,40,112930,Separated,White,0,Male,Exec-managerial,27,<=50K
0,9,Husband,Private,United-States,HS-grad,40,246891,Married-civ-spouse,White,0,Male,Exec-managerial,44,>50K
0,14,Not-in-family,Private,United-States,HS-grad,40,125874,Married-civ-spouse,White,0,Male,Sales,20,>50K
0,10,Husband,Private,United-States,Some-college,30,223087,Married-civ-spouse,White,0,Male,Machine-op-inspct,25,>50K
0,9,Own-child,Private,United-States,HS-grad,40,151588,Never-married,White,0,Female,Prof-specialty,55,<=50K
0,13,Husband,Private,United-States,Some-college,40,163867,Married-civ-spouse,White,0,Male,Adm-clerical,31,<=50K
0,14,Own-child,Private,United-States,Some-college,40,103978,Never-married,White,0,Male,Craft-repair,29,>50K
0,11,Husband,Private,United-States,HS-grad,40,184569,Married-civ-spouse,White,0,Male,Handlers-cleaners,55,<=50K
0,9,Own-child,Local-gov,United-States,HS-grad,40,132085,Married-civ-spouse,White,0,Male,Craft-repair,48,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,232925,Married-civ-spouse,Black,0,Male,Other-service,35,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,167065,Married-civ-spouse,White,0,Female,Adm-clerical,33,<=50K
0,9,Own-child,Private,United-States,Some-college,40,188266,Married-civ-spouse,White,0,Female,Machine-op-inspct,26,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,283435,Never-married,Black,0,Female,Adm-clerical,19,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,242616,Never-married,White,0,Male,Craft-repair,39,<=50K
0,7,Husband,Private,United-States,Some-college,40,26915,Married-civ-spouse,White,0,Male,Other-service,45,<=50K
0,6,Not-in-family,Private,United-States,Some-college,42,216933,Married-civ-spouse,White,0,Female,Prof-specialty,57,<=50K
0,14,Husband,Private,United-States,HS-grad,40,139268,Married-civ-spouse,White,0,Male,Handlers-cleaners,44,>50K
0,6,Husband,Private,United-States,Some-college,48,81173,Divorced,White,0,Male,Adm-clerical,46,<=50K
0,9,Own-child,Private,United-States,10th,40,161445,Married-civ-spouse,White,0,Male,Prof-specialty,45,<=50K
0,6,Wife,Self-emp-not-inc,United-States,Bachelors,60,22178,Married-civ-spouse,White,0,Male,Craft-repair,20,>50K
0,14,Own-child,Private,United-States,Some-college,40,123429,Married-civ-spouse,White,0,Male,Other-service,19,<=50K
0,9,Husband,Private,United-States,Doctorate,40,141292,Married-civ-spouse,White,0,Male,Prof-specialty,42,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,60,132034,Separated,White,0,Male,Farming-fishing,38,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,43728,Married-civ-spouse,White,0,Male,Transport-moving,33,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,81492,Divorced,White,0,Male,Craft-repair,56,>50K
0,10,Husband,Local-gov,United-States,Assoc-acdm,40,281556,Married-civ-spouse,White,0,Male,Exec-managerial,39,<=50K
0,9,Husband,Private,United-States,HS-grad,40,121567,Married-civ-spouse,White,0,Male,Exec-managerial,39,<=50K
0,13,Own-child,Private,United-States,Assoc-voc,40,9088,Married-civ-spouse,White,0,Male,Craft-repair,42,<=50K
0,13,Husband,Private,United-States,Bachelors,80,144939,Never-married,White,0,Male,Craft-repair,54,<=50K
0,12,Husband,Private,United-States,Assoc-voc,40,279661,Never-married,White,0,Male,Adm-clerical,22,>50K
0,9,Husband,Private,United-States,Prof-school,40,202878,Married-civ-spouse,White,0,Female,Prof-specialty,35,<=50K
0,12,Husband,Private,United-States,Some-college,40,70261,Married-civ-spouse,White,0,Male,Other-service,33,<=50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,50,74706,Married-civ-spouse,White,0,Female,Exec-managerial,41,<=50K
0,13,Husband,Private,United-States,Assoc-acdm,40,144084,Married-civ-spouse,White,0,Male,Transport-moving,35,>50K
0,7,Not-in-family,Private,United-States,HS-grad,40,152701,Married-civ-spouse,White,0,Female,Craft-repair,32,<=50K
0,9,Husband,Private,United-States,HS-grad,40,82956,Never-married,White,0,Male,Machine-op-inspct,28,>50K
0,7,Husband,Private,United-States,Some-college,40,218612,Married-civ-spouse,White,0,Male,Tech-support,32,<=50K
0,10,Not-in-family,Private,United-States,Bachelors,40,40165,Never-married,White,0,Male,Sales,46,>50K
0,10,Husband,Private,United-States,HS-grad,40,62761,Never-married,White,0,Male,Exec-managerial,24,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,270079,Divorced,White,0,Female,Prof-specialty,33,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,278885,Married-civ-spouse,White,0,Male,Prof-specialty,29,<=50K
0,9,Husband,Private,United-States,HS-grad,45,3262,Never-married,White,0,Male,Other-service,77,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,87629,Married-civ-spouse,White,0,Female,Adm-clerical,39,>50K
0,9,Not-in-family,Private,United-States,Assoc-acdm,40,230850,Married-civ-spouse,White,0,Male,Handlers-cleaners,50,<=50K
0,9,Husband,Private,United-States,Bachelors,50,04945,Divorced,White,0,Male,Transport-moving,38,<=50K
0,9,Husband,Private,United-States,HS-grad,40,06828,Married-civ-spouse,White,0,Female,Sales,56,<=50K
0,9,Husband,Private,United-States,HS-grad,40,136521,Never-married,White,0,Female,Sales,34,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,258867,Never-married,White,0,Female,Tech-support,28,<=50K
0,13,Husband,Private,United-States,12th,40,101644,Never-married,White,0,Male,Other-service,19,>50K
0,9,Husband,Private,United-States,HS-grad,40,150939,Married-civ-spouse,White,0,Male,Exec-managerial,31,>50K
0,9,Own-child,Private,United-States,HS-grad,40,245548,Married-civ-spouse,Black,0,Male,Adm-clerical,40,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,234492,Never-married,White,0,Female,Transport-moving,35,<=50K
0,13,Husband,Private,United-States,HS-grad,40,160815,Married-civ-spouse,White,0,Female,Craft-repair,32,<=50K
0,10,Husband,Private,United-States,Some-college,30,113968,Never-married,White,0,Male,Craft-repair,31,>50K
0,10,Own-child,Private,United-States,Some-college,40,126494,Married-civ-spouse,White,0,Male,Handlers-cleaners,27,<=50K
0,9,Husband,Private,United-States,Masters,40,155362,Married-civ-spouse,White,0,Female,Machine-op-inspct,28,<=50K
0,10,Husband,Self-emp-inc,United-States,Some-college,30,134967,Married-civ-spouse,White,0,Male,Craft-repair,45,<=50K
0,13,Husband,Private,United-States,HS-grad,40,435638,Married-civ-spouse,White,0,Male,Sales,60,<=50K
0,10,Husband,Private,United-States,Some-college,40,208358,Married-civ-spouse,White,0,Female,Other-service,49,<=50K
0,9,Husband,Private,United-States,HS-grad,60,165107,Married-civ-spouse,White,0,Male,Exec-managerial,34,<=50K
0,9,Husband,Private,United-States,1st-4th,40,308945,Never-married,White,0,Male,Other-service,28,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,71592,Never-married,White,0,Female,Transport-moving,51,<=50K
0,13,Husband,Private,United-States,HS-grad,40,256072,Married-civ-spouse,White,0,Male,Other-service,38,<=50K
0,9,Not-in-family,Private,United-States,Masters,80,185615,Married-civ-spouse,White,0,Male,Machine-op-inspct,36,>50K
0,9,Unmarried,Private,United-States,HS-grad,40,247328,Married-civ-spouse,White,0,Male,Craft-repair,37,>50K
0,10,Not-in-family,Private,United-States,Bachelors,55,17985,Never-married,White,0,Female,Sales,43,<=50K
0,10,Husband,Private,United-States,HS-grad,40,382560,Never-married,Black,0,Male,Other-service,24,>50K
0,10,Husband,Private,United-States,Assoc-voc,40,153542,Married-civ-spouse,White,0,Male,Adm-clerical,31,<=50K
0,9,Husband,Private,United-States,HS-grad,40,73887,Divorced,White,0,Male,Machine-op-inspct,25,<=50K
0,9,Husband,Private,United-States,HS-grad,35,72491,Divorced,White,0,Female,Prof-specialty,42,<=50K
0,10,Husband,Private,United-States,Some-college,40,23778,Married-civ-spouse,White,0,Female,Transport-moving,53,>50K
0,9,Husband,Private,United-States,Some-college,35,176445,Divorced,White,0,Male,Craft-repair,45,>50K
0,10,Not-in-family,Private,United-States,Some-college,60,240114,Married-civ-spouse,White,0,Male,Handlers-cleaners,39,<=50K
0,9,Husband,Local-gov,United-States,Some-college,40,133872,Never-married,White,0,Male,Sales,46,<=50K
0,10,Unmarried,Private,United-States,Some-college,38,110794,Never-married,White,0,Male,Protective-serv,22,<=50K
0,11,Husband,Private,United-States,HS-grad,35,187994,Never-married,White,0,Male,Exec-managerial,25,<=50K
0,9,Husband,Private,United-States,HS-grad,40,92894,Divorced,White,0,Male,Exec-managerial,26,<=50K
0,9,Husband,Private,United-States,HS-grad,40,87630,Married-civ-spouse,White,0,Male,Craft-repair,25,<=50K
0,10,Not-in-family,Private,United-States,Doctorate,40,173868,Never-married,White,0,Male,Craft-repair,41,<=50K
0,10,Husband,Private,United-States,Some-college,60,257956,Never-married,White,0,Male,Sales,44,<=50K
0,13,Husband,Private,United-States,Some-college,40,72150,Married-civ-spouse,White,0,Male,Other-service,38,<=50K
0,10,Other-relative,Private,United-States,Some-college,20,142756,Married-civ-spouse,White,0,Male,Craft-repair,43,>50K
0,7,Husband,Private,United-States,Bachelors,40,139730,Married-civ-spouse,Black,0,Female,Exec-managerial,34,>50K
0,9,Not-in-family,Private,United-States,HS-grad,40,81494,Married-civ-spouse,White,0,Male,Craft-repair,24,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,141542,Never-married,White,0,Male,Prof-specialty,22,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,66473,Never-married,White,0,Female,Sales,45,<=50K
0,10,Husband,Private,United-States,Some-college,35,173836,Never-married,White,0,Male,Sales,44,<=50K
0,9,Husband,Private,United-States,HS-grad,40,132550,Married-civ-spouse,White,0,Male,Machine-op-inspct,31,<=50K
0,9,Husband,Private,United-States,HS-grad,40,197782,Married-civ-spouse,White,0,Male,Sales,33,<=50K
0,9,Unmarried,Private,United-States,Some-college,40,190115,Divorced,White,0,Male,Other-service,24,<=50K
0,9,Not-in-family,Self-emp-inc,United-States,Assoc-acdm,40,262053,Married-civ-spouse,White,0,Male,Craft-repair,18,>50K
0,10,Not-in-family,Private,United-States,Some-college,20,244495,Divorced,White,0,Male,Farming-fishing,24,<=50K
0,9,Wife,Private,United-States,HS-grad,60,47875,Married-civ-spouse,Amer-Indian-Eskimo,0,Male,Prof-specialty,57,<=50K
0,4,Unmarried,Private,United-States,Some-college,40,54342,Married-civ-spouse,White,0,Male,Sales,40,>50K
0,10,Husband,Private,United-States,Assoc-acdm,40,89648,Married-civ-spouse,White,0,Male,Craft-repair,36,<=50K
0,9,Not-in-family,Private,United-States,10th,48,306587,Never-married,White,0,Male,Exec-managerial,42,<=50K
0,13,Not-in-family,Private,United-States,HS-grad,40,1194366,Never-married,White,0,Male,Exec-managerial,39,<=50K
0,9,Not-in-family,Private,United-States,10th,50,92463,Never-married,White,0,Male,Prof-specialty,36,<=50K
0,13,Husband,Private,United-States,Bachelors,40,315804,Married-civ-spouse,White,0,Male,Craft-repair,24,<=50K
0,6,Wife,Private,United-States,10th,20,104878,Married-civ-spouse,White,0,Male,Craft-repair,30,<=50K
0,9,Husband,Private,United-States,Some-college,40,226443,Never-married,White,0,Male,Other-service,49,<=50K
0,11,Husband,Private,United-States,Some-college,40,179533,Married-civ-spouse,White,0,Female,Sales,46,>50K
0,10,Husband,Private,United-States,Bachelors,40,202639,Separated,White,0,Male,Transport-moving,34,>50K
0,10,Own-child,Private,United-States,HS-grad,40,131078,Married-civ-spouse,White,0,Male,Craft-repair,35,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,144524,Divorced,White,0,Female,Prof-specialty,56,<=50K
0,11,Not-in-family,Private,United-States,Bachelors,40,185865,Never-married,White,0,Male,Craft-repair,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,179212,Married-civ-spouse,White,0,Male,Craft-repair,39,<=50K
0,11,Husband,Private,United-States,Bachelors,40,139775,Never-married,White,0,Male,Adm-clerical,59,<=50K
0,9,Husband,State-gov,United-States,Some-college,40,151141,Married-civ-spouse,White,0,Male,Machine-op-inspct,36,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,205931,Married-civ-spouse,White,0,Male,Prof-specialty,35,<=50K
0,10,Unmarried,Local-gov,United-States,HS-grad,20,217961,Never-married,White,0,Female,Exec-managerial,43,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,220612,Never-married,White,0,Male,Prof-specialty,39,<=50K
0,9,Husband,Private,United-States,HS-grad,40,44121,Married-civ-spouse,White,0,Male,Handlers-cleaners,47,<=50K
0,6,Not-in-family,Private,United-States,Masters,40,274945,Married-civ-spouse,White,0,Female,Transport-moving,40,<=50K
0,10,Own-child,State-gov,United-States,HS-grad,40,160715,Married-civ-spouse,White,0,Male,Exec-managerial,40,<=50K
